transaction_id,transaction_datetime,transaction_amount,merchant_category,transaction_type,entry_mode,transaction_city,transaction_state,transaction_country,currency_code,is_international,is_fraud,cardholder_age,cardholder_gender,is_online,approval_status,merchant_name,is_online_fraud,is_international_fraud,transaction_month,transaction_dayofweek,transaction_hour,transaction_type_idx,merchant_category_idx,entry_mode_idx,cluster_labels,predictions,df_pred
TXN000095,2024-01-16T19:19:14.000Z,19.55,grocery,purchase,chip,Chicago,IL,USA,USD,0,false,31,Female,0,approved,QuickMart,false,false,1,3,19,0.0,2.0,1.0,0,1,0
TXN000332,2024-03-26T12:25:10.000Z,52.37,grocery,refund,manual,Houston,TX,USA,USD,0,false,18,Female,0,pending,FarmFresh,false,false,3,3,12,1.0,2.0,2.0,3,1,0
TXN000344,2024-02-23T12:49:17.000Z,600.0,financial,withdrawal,manual,Orlando,FL,USA,USD,0,false,41,Male,0,approved,ATM Withdrawal,false,false,2,6,12,2.0,5.0,2.0,1,1,0
TXN0004050,2024-07-15T18:11:38.000Z,52.8,grocery,purchase,chip,Chicago,IL,USA,USD,0,false,30,Male,0,approved,QuickMart,false,false,7,2,18,0.0,2.0,1.0,0,1,0
TXN0004108,2024-06-07T15:03:19.000Z,69.84,grocery,purchase,chip,Houston,TX,USA,USD,0,false,18,Male,0,pending,QuickMart,false,false,6,6,15,0.0,2.0,1.0,0,1,0
TXN0004121,2024-07-04T19:19:38.000Z,285.09,electronics,purchase,chip,Atlanta,GA,USA,USD,0,false,26,Male,0,approved,ElectroZone,false,false,7,5,19,0.0,0.0,1.0,0,1,0
TXN0004131,2024-03-17T00:18:01.000Z,769.28,electronics,purchase,contactless,Seattle,WA,USA,USD,0,false,35,Female,0,pending,ElectroZone,false,false,3,1,0,0.0,0.0,3.0,2,1,0
TXN0004238,2024-01-26T08:17:09.000Z,1.94,miscellaneous,purchase,manual,NA,NA,USA,USD,0,false,43,Male,0,pending,EdgeCaseStore,false,false,1,6,8,0.0,20.0,2.0,3,1,0
TXN0004260,2024-07-02T11:39:44.000Z,6.91,books,refund,online,Seattle,WA,USA,USD,0,false,42,Female,1,approved,BookNest,false,false,7,3,11,1.0,1.0,0.0,0,1,0
TXN000022,2023-10-18T04:46:34.000Z,55.75,electronics,refund,chip,Chicago,IL,USA,USD,0,false,29,female,0,approved,QuickMart,false,false,10,4,4,1.0,0.0,1.0,0,1,0
TXN000037,2022-01-15T17:21:22.000Z,490.0,electronics,purchase,chip,Chicago,IL,USA,USD,0,false,41,female,1,approved,QuickMart,false,false,1,7,17,0.0,0.0,1.0,0,1,0
TXN000094,2023-09-12T10:20:59.000Z,589.99,luxury_goods,purchase,online,New York,NY,USA,USD,0,false,32,female,0,approved,CryptoExchange,false,false,9,3,10,0.0,15.0,0.0,0,1,0
TXN000098,2024-03-11T16:49:03.000Z,17.75,books,purchase,online,Boston,MA,USA,USD,0,false,24,male,1,approved,GiftWorld,false,false,3,2,16,0.0,1.0,0.0,0,1,0
TXN000167,2024-01-30T09:18:12.000Z,13.6,public_transport,purchase,online,San Francisco,CA,USA,USD,0,false,25,unknown,1,approved,TinyCafe,false,false,1,3,9,0.0,12.0,0.0,0,1,0
TXN000178,2023-10-19T18:18:10.000Z,20.0,electronics,purchase,chip,Atlanta,GA,USA,USD,0,false,36,male,0,approved,ElectroZone,false,false,10,5,18,0.0,0.0,1.0,0,1,0
TXN000194,2022-04-05T08:32:16.000Z,65.0,auto_services,payment,swipe,Phoenix,AZ,USA,USD,0,false,38,male,0,approved,GiftWorld,false,false,4,3,8,4.0,16.0,4.0,3,-1,1
TXN000240,2023-01-17T04:10:30.000Z,9.11,public_transport,purchase,contactless,Chicago,IL,USA,USD,0,false,19,male,0,pending,FarmFresh,false,false,1,3,4,0.0,12.0,3.0,2,1,0
TXN000260,2024-01-12T17:19:58.000Z,12.24,coffee_shop,purchase,online,Miami,FL,USA,USD,0,false,25,female,1,approved,Sunshine Travel,false,false,1,6,17,0.0,4.0,0.0,0,1,0
TXN000265,2023-11-04T04:46:35.000Z,330.13,electronics,purchase,online,London,NA,GBR,GBP,1,false,36,male,1,approved,SkyTravel,false,false,11,7,4,0.0,0.0,0.0,0,-1,1
TXN000305,2022-08-17T10:47:27.000Z,117080.05,real_estate,transfer,manual,Houston,TX,CHE,CHF,1,true,47,unknown,0,declined,CryptoExchange,false,true,8,4,10,3.0,17.0,2.0,1,-1,1
TXN000318,2023-02-28T13:41:33.000Z,990785.33,real_estate,transfer,manual,San Francisco,CA,USA,USD,0,true,71,male,0,declined,LuxuryAuto,false,false,2,3,13,3.0,17.0,2.0,1,-1,1
TXN000367,2022-06-14T16:10:17.000Z,16.94,pharmacy,purchase,swipe,Phoenix,AZ,USA,USD,0,false,62,male,1,approved,ElectroZone,false,false,6,3,16,0.0,11.0,4.0,2,-1,1
TXN000380,2022-06-16T09:07:08.000Z,15.5,pharmacy,purchase,swipe,Phoenix,AZ,USA,USD,0,false,62,male,0,pending,ElectroZone,false,false,6,5,9,0.0,11.0,4.0,2,1,0
TXN000464,2022-03-19T19:05:27.000Z,5.43,coffee_shop,purchase,contactless,NA,NA,MEX,MXN,1,false,28,female,0,approved,LuxuryAuto,false,false,3,7,19,0.0,4.0,3.0,2,1,0
TXN000476,2024-01-11T12:39:58.000Z,172.64,electronics,purchase,online,San Jose,CA,USA,USD,0,false,38,male,0,approved,BookNest,false,false,1,5,12,0.0,0.0,0.0,0,1,0
TXN000006,2024-04-18T17:32:17.000Z,112.1,gifts,purchase,swipe,Phoenix,AZ,USA,USD,0,false,48,Other,0,approved,GiftWorld,false,false,4,5,17,0.0,6.0,4.0,2,1,0
TXN000347,2024-05-22T09:55:20.000Z,49.95,gifts,purchase,chip,Boston,MA,USA,USD,0,false,19,Female,0,approved,GiftWorld,false,false,5,4,9,0.0,6.0,1.0,2,1,0
TXN0004005,2024-07-04T19:42:31.000Z,13.85,restaurant,purchase,chip,Boston,MA,USA,USD,0,false,57,Female,0,approved,TinyCafe,false,false,7,5,19,0.0,14.0,1.0,2,1,0
TXN0004032,2024-07-08T12:27:19.000Z,9.9,restaurant,purchase,chip,Boston,MA,USA,USD,0,false,46,Male,0,approved,TinyCafe,false,false,7,2,12,0.0,14.0,1.0,2,1,0
TXN0004072,2024-05-21T12:07:34.000Z,32.47,grocery,purchase,chip,Chicago,IL,USA,USD,0,false,25,Female,0,pending,QuickMart,false,false,5,3,12,0.0,2.0,1.0,0,1,0
TXN0004103,2024-05-14T14:16:57.000Z,72.62,gifts,purchase,chip,Boston,MA,USA,USD,0,false,54,Female,0,approved,GiftWorld,false,false,5,3,14,0.0,6.0,1.0,2,1,0
TXN0004282,2024-02-29T15:12:31.000Z,1156.77,travel,purchase,online,Toronto,ON,USA,USD,0,false,35,Male,1,pending,SkyTravel,false,false,2,5,15,0.0,3.0,0.0,0,1,0
TXN0004290,2024-02-25T14:43:43.000Z,2385.56,travel,purchase,online,Sydney,NSW,AUS,AUD,1,false,40,Female,1,approved,Sunshine Travel,false,false,2,1,14,0.0,3.0,0.0,0,1,0
TXN0004325,2024-04-29T06:09:50.000Z,128601.15,automotive,purchase,manual,San Francisco,CA,USA,USD,0,true,37,Male,0,declined,LuxuryAuto,false,false,4,2,6,0.0,8.0,2.0,3,1,0
TXN000019,2023-07-03T12:13:57.000Z,18.99,coffee_shop,purchase,online,Denver,CO,USA,USD,0,false,23,male,0,approved,EdgeCaseStore,false,false,7,2,12,0.0,4.0,0.0,0,1,0
TXN000074,2024-04-03T20:15:54.000Z,7999.99,automobile,purchase,online,Berlin,NA,DEU,EUR,1,true,41,male,0,declined,Sunshine Travel,false,true,4,4,20,0.0,21.0,0.0,0,-1,1
TXN000191,2024-02-09T18:19:44.000Z,86.0,auto_services,purchase,chip,Atlanta,GA,USA,USD,0,false,45,male,0,approved,FuelExpress,false,false,2,6,18,0.0,16.0,1.0,2,1,0
TXN000152,2023-09-27T15:05:17.000Z,43.5,books,purchase,contactless,Boston,MA,USA,USD,0,false,23,female,0,approved,GiftWorld,false,false,9,4,15,0.0,1.0,3.0,2,1,0
TXN000186,2022-02-12T12:43:47.000Z,7.5,grocery,purchase,chip,Vancouver,NA,CAN,CAD,1,false,52,female,0,approved,SkyTravel,false,false,2,7,12,0.0,2.0,1.0,0,1,0
TXN000201,2023-11-06T11:22:46.000Z,50.5,public_transport,purchase,contactless,New York,NY,USA,USD,0,false,46,male,1,approved,CryptoExchange,false,false,11,2,11,0.0,12.0,3.0,2,-1,1
TXN000320,2023-04-19T15:17:54.000Z,1000771.32,luxury_goods,purchase,manual,Geneva,NA,CHE,CHF,1,true,120,other,0,declined,CryptoExchange,false,true,4,4,15,0.0,15.0,2.0,3,-1,1
TXN000398,2022-08-02T10:19:05.000Z,675.0,electronics,purchase,online,Chicago,IL,USA,USD,0,false,41,female,1,approved,QuickMart,false,false,8,3,10,0.0,0.0,0.0,0,1,0
TXN000402,2022-07-28T01:46:25.000Z,1863.23,luxury_goods,purchase,manual,Dubai,NA,ARE,AED,1,true,47,male,0,declined,QuickMart,false,true,7,5,1,0.0,15.0,2.0,3,1,0
TXN000432,2023-07-04T15:01:28.000Z,20.97,coffee_shop,purchase,online,Denver,CO,USA,USD,0,false,23,male,0,approved,EdgeCaseStore,false,false,7,3,15,0.0,4.0,0.0,0,1,0
TXN000072,2024-02-14T18:32:55.000Z,0.99,books,refund,manual,Boston,MA,USA,USD,0,false,21,Male,0,approved,BookNest,false,false,2,4,18,1.0,1.0,2.0,3,1,0
TXN000348,2024-03-22T10:12:30.000Z,67.34,fuel,purchase,contactless,Phoenix,AZ,USA,USD,0,false,44,Male,0,approved,FuelExpress,false,false,3,6,10,0.0,9.0,3.0,2,1,0
TXN0004007,2024-06-30T17:30:42.000Z,49.95,gifts,purchase,swipe,Phoenix,AZ,USA,USD,0,false,36,Female,0,approved,GiftWorld,false,false,6,1,17,0.0,6.0,4.0,2,1,0
TXN0004057,2024-07-11T13:46:23.000Z,37.99,electronics,purchase,chip,Atlanta,GA,USA,USD,0,false,18,Female,0,pending,ElectroZone,false,false,7,5,13,0.0,0.0,1.0,0,1,0
TXN0004076,2024-06-30T23:04:32.000Z,37.09,grocery,purchase,contactless,Phoenix,AZ,USA,USD,0,false,32,Male,0,pending,QuickMart,false,false,6,1,23,0.0,2.0,3.0,2,1,0
TXN0004082,2024-07-03T16:23:31.000Z,80.84,apparel,purchase,swipe,Dallas,TX,USA,USD,0,false,72,Female,0,pending,FashionBay,false,false,7,4,16,0.0,7.0,4.0,2,1,0
TXN0004112,2024-05-31T14:29:41.000Z,204.61,apparel,refund,online,Dallas,TX,USA,USD,0,false,21,Male,1,pending,FashionBay,false,false,5,6,14,1.0,7.0,0.0,0,1,0
TXN0004142,2024-06-17T08:31:40.000Z,14.83,books,purchase,online,Boston,MA,USA,USD,0,false,53,Female,1,approved,BookNest,false,false,6,2,8,0.0,1.0,0.0,0,1,0
TXN0004152,2024-02-16T15:43:17.000Z,15.32,restaurant,purchase,swipe,Portland,OR,USA,USD,0,false,51,Male,0,pending,TinyCafe,false,false,2,6,15,0.0,14.0,4.0,2,1,0
TXN0004172,2024-02-03T20:21:08.000Z,113.69,electronics,refund,manual,Phoenix,AZ,USA,USD,0,false,39,Male,0,pending,ElectroZone,false,false,2,7,20,1.0,0.0,2.0,3,1,0
TXN0004183,2024-07-03T16:16:13.000Z,159.38,gifts,purchase,contactless,Berlin,NA,USA,USD,0,true,51,Male,0,declined,GiftWorld,false,false,7,4,16,0.0,6.0,3.0,2,1,0
TXN0004257,2024-04-04T07:44:46.000Z,0.5,miscellaneous,purchase,manual,NA,NA,USA,USD,0,false,68,Female,0,pending,EdgeCaseStore,false,false,4,5,7,0.0,20.0,2.0,3,1,0
TXN0004262,2024-02-27T10:43:22.000Z,2095.99,travel,purchase,online,Austin,TX,USA,AUD,1,false,42,Male,1,pending,Sunshine Travel,false,false,2,3,10,0.0,3.0,0.0,0,1,0
TXN0004312,2024-05-13T19:41:45.000Z,2570.91,travel,purchase,online,London,NA,GBR,GBP,1,false,49,Female,1,pending,SkyTravel,false,false,5,2,19,0.0,3.0,0.0,0,1,0
TXN0004320,2024-04-12T13:17:50.000Z,11402.67,financial,transfer,online,San Jose,CA,USA,EUR,1,true,37,Female,1,declined,CryptoExchange,true,true,4,6,13,3.0,5.0,0.0,1,-1,1
TXN000026,2024-02-07T12:32:01.000Z,3.5,coffee_shop,purchase,contactless,Denver,CO,USA,USD,0,false,23,male,0,pending,EdgeCaseStore,false,false,2,4,12,0.0,4.0,3.0,2,1,0
TXN000058,2022-07-22T08:19:07.000Z,6.75,coffee_shop,purchase,online,Philadelphia,PA,USA,USD,0,false,26,female,0,approved,GiftWorld,false,false,7,6,8,0.0,4.0,0.0,0,1,0
TXN000066,2022-03-08T11:05:33.000Z,3700.0,travel,purchase,online,Paris,NA,FRA,EUR,1,true,54,female,1,declined,CryptoExchange,true,true,3,3,11,0.0,3.0,0.0,0,1,0
TXN000093,2022-05-27T15:12:59.000Z,75.3,pharmacy,purchase,swipe,Houston,TX,USA,USD,0,false,63,female,0,approved,FuelExpress,false,false,5,6,15,0.0,11.0,4.0,2,1,0
TXN000097,2022-08-14T13:10:41.000Z,27.0,coffee_shop,purchase,contactless,Los Angeles,CA,USA,USD,0,false,26,female,0,approved,LuxuryAuto,false,false,8,1,13,0.0,4.0,3.0,2,1,0
TXN000172,2022-09-20T08:02:47.000Z,6.89,coffee_shop,purchase,chip,Dallas,TX,USA,USD,0,false,35,female,0,approved,FashionBay,false,false,9,3,8,0.0,4.0,1.0,2,1,0
TXN000189,2022-09-19T14:44:29.000Z,37.89,fast_food,purchase,contactless,Montreal,NA,CAN,CAD,1,false,29,female,0,approved,SkyTravel,false,false,9,2,14,0.0,10.0,3.0,2,1,0
TXN000206,2023-07-20T10:35:33.000Z,42.93,pharmacy,purchase,swipe,Nashville,TN,USA,USD,0,false,54,male,1,approved,ElectroZone,false,false,7,5,10,0.0,11.0,4.0,2,1,0
TXN000296,2024-03-16T12:03:50.000Z,120470.39,real_estate,transfer,manual,NA,NA,SGP,SGD,1,true,34,female,0,declined,Sunshine Travel,false,true,3,7,12,3.0,17.0,2.0,1,-1,1
TXN000321,2022-05-30T04:35:23.000Z,62.76,furniture,purchase,chip,Toronto,NA,USA,USD,0,false,28,female,0,pending,SkyTravel,false,false,5,2,4,0.0,19.0,1.0,2,1,0
TXN000373,2023-04-08T07:37:52.000Z,16.45,coffee_shop,purchase,contactless,Columbus,OH,SGP,SGD,1,false,38,other,0,approved,EdgeCaseStore,false,false,4,7,7,0.0,4.0,3.0,2,1,0
TXN000388,2024-02-23T17:49:12.000Z,1424.88,luxury_goods,purchase,manual,Zurich,NA,CHE,CHF,1,true,22,male,0,declined,CryptoExchange,false,true,2,6,17,0.0,15.0,2.0,3,1,0
TXN000395,2022-07-17T02:10:12.000Z,1154.17,jewelry,purchase,manual,Zurich,NA,CHE,CHF,1,true,37,female,0,declined,CryptoExchange,false,true,7,1,2,0.0,18.0,2.0,3,1,0
TXN000404,2022-10-18T22:04:54.000Z,3461.01,luxury_goods,purchase,manual,Geneva,NA,CHE,CHF,1,true,49,female,0,declined,CryptoExchange,false,true,10,3,22,0.0,15.0,2.0,3,1,0
TXN000475,2023-08-06T15:20:40.000Z,148.76,clothing,purchase,swipe,Boston,MA,USA,USD,0,false,50,female,1,approved,GiftWorld,false,false,8,1,15,0.0,13.0,4.0,2,-1,1
TXN000036,2024-03-29T17:11:04.000Z,53.12,fuel,purchase,contactless,Houston,TX,USA,USD,0,false,36,Female,0,approved,FuelExpress,false,false,3,6,17,0.0,9.0,3.0,2,1,0
TXN0004033,2024-07-07T13:02:48.000Z,3.99,books,refund,online,Seattle,WA,USA,USD,0,false,35,Female,1,approved,BookNest,false,false,7,1,13,1.0,1.0,0.0,0,1,0
TXN0004218,2024-06-26T20:38:37.000Z,50.66,fuel,purchase,swipe,Houston,TX,USA,USD,0,false,55,Female,0,pending,FuelExpress,false,false,6,4,20,0.0,9.0,4.0,2,1,0
TXN000011,2022-11-05T10:12:29.000Z,47.0,fast_food,purchase,swipe,Atlanta,GA,USA,USD,0,false,21,male,0,approved,ElectroZone,false,false,11,7,10,0.0,10.0,4.0,2,1,0
TXN000060,2022-10-09T22:20:17.000Z,18000.0,real_estate,transfer,online,London,NA,GBR,GBP,1,true,65,male,0,declined,SkyTravel,false,true,10,1,22,3.0,17.0,0.0,1,-1,1
TXN000084,2022-07-04T17:57:05.000Z,420.0,travel,purchase,online,Tokyo,NA,JPN,JPY,1,false,51,female,1,approved,BookNest,false,false,7,2,17,0.0,3.0,0.0,0,1,0
TXN000177,2023-10-01T08:41:11.000Z,499.99,furniture,purchase,chip,Dallas,TX,USA,USD,0,false,58,unknown,0,approved,ATM Network,false,false,10,1,8,0.0,19.0,1.0,2,1,0
TXN000241,2022-03-03T13:12:45.000Z,8.71,pharmacy,purchase,chip,Orlando,FL,USA,USD,0,false,60,female,0,approved,GiftWorld,false,false,3,5,13,0.0,11.0,1.0,2,1,0
TXN000295,2023-07-15T14:23:45.000Z,6696.39,automobile,payment,manual,Miami,FL,USA,USD,0,true,38,female,0,declined,Sunshine Travel,false,false,7,7,14,4.0,21.0,2.0,1,-1,1
TXN000371,2022-06-03T11:34:47.000Z,14.29,public_transport,purchase,contactless,Chicago,IL,USA,USD,0,false,19,male,0,approved,QuickMart,false,false,6,6,11,0.0,12.0,3.0,2,1,0
TXN000492,2024-06-09T00:56:15.000Z,127.7,grocery,purchase,chip,Los Angeles,CA,USA,USD,0,false,29,female,0,approved,SkyTravel,false,false,6,1,0,0.0,2.0,1.0,0,1,0
TXN000004,2024-06-17T09:43:24.000Z,15.25,books,purchase,online,Boston,MA,USA,USD,0,false,50,Female,1,approved,BookNest,false,false,6,2,9,0.0,1.0,0.0,0,1,0
TXN000012,2024-05-05T11:11:27.000Z,2780.25,travel,purchase,online,Miami,FL,USA,USD,1,false,45,Female,1,approved,Sunshine Travel,false,false,5,1,11,0.0,3.0,0.0,0,1,0
TXN000026,2024-03-22T16:04:49.000Z,1999.95,electronics,purchase,chip,Dallas,TX,USA,USD,0,false,42,Female,0,approved,ElectroZone,false,false,3,6,16,0.0,0.0,1.0,0,1,0
TXN000337,2024-03-19T07:41:36.000Z,99999.99,automotive,purchase,manual,San Francisco,CA,USA,USD,0,true,57,Male,0,declined,LuxuryAuto,false,false,3,3,7,0.0,8.0,2.0,3,1,0
TXN0004002,2024-07-02T17:54:41.000Z,82.91,apparel,purchase,swipe,Dallas,TX,USA,USD,0,false,28,Male,0,approved,FashionBay,false,false,7,3,17,0.0,7.0,4.0,2,1,0
TXN0004012,2024-07-04T12:17:29.000Z,7.52,books,refund,online,Seattle,WA,USA,USD,0,false,42,Male,1,approved,BookNest,false,false,7,5,12,1.0,1.0,0.0,0,1,0
TXN0004021,2024-06-28T22:07:39.000Z,51.6,fuel,purchase,swipe,Miami,FL,USA,USD,0,false,57,Male,0,approved,FuelExpress,false,false,6,6,22,0.0,9.0,4.0,2,1,0
TXN0004063,2024-05-17T05:11:39.000Z,28.93,restaurant,purchase,swipe,Seattle,WA,USA,USD,0,false,30,Female,0,pending,TinyCafe,false,false,5,6,5,0.0,14.0,4.0,2,1,0
TXN0004067,2024-07-04T16:13:49.000Z,22.2,restaurant,purchase,chip,Boston,MA,USA,USD,0,false,45,Female,0,pending,TinyCafe,false,false,7,5,16,0.0,14.0,1.0,2,1,0
TXN0004138,2024-01-09T12:41:01.000Z,392.27,financial,withdrawal,manual,Dallas,TX,USA,USD,0,false,30,Male,0,pending,ATM Network,false,false,1,3,12,2.0,5.0,2.0,1,1,0
TXN0004153,2024-01-14T20:42:39.000Z,19.62,grocery,purchase,chip,Chicago,IL,USA,USD,0,false,18,Male,0,approved,QuickMart,false,false,1,1,20,0.0,2.0,1.0,0,1,0
TXN0004170,2024-02-10T22:59:14.000Z,16.79,restaurant,purchase,swipe,Portland,OR,USA,USD,0,false,48,Male,0,pending,TinyCafe,false,false,2,7,22,0.0,14.0,4.0,2,-1,1
TXN0004186,2024-07-01T17:04:51.000Z,162.41,gifts,purchase,contactless,Dallas,TX,USA,USD,0,true,35,Male,0,declined,GiftWorld,false,false,7,2,17,0.0,6.0,3.0,2,1,0
TXN0004221,2024-03-19T18:42:38.000Z,57.18,fuel,purchase,swipe,Atlanta,GA,USA,USD,0,false,41,Other,0,pending,FuelExpress,false,false,3,3,18,0.0,9.0,4.0,2,1,0
TXN0004232,2024-04-04T08:50:45.000Z,0.5,miscellaneous,purchase,manual,NA,NA,USA,USD,0,false,36,Male,0,approved,EdgeCaseStore,false,false,4,5,8,0.0,20.0,2.0,3,1,0
TXN0004250,2024-04-28T21:27:30.000Z,0.5,miscellaneous,refund,manual,NA,NA,USA,USD,0,false,41,Female,0,pending,EdgeCaseStore,false,false,4,1,21,1.0,20.0,2.0,3,1,0
TXN0004302,2024-04-02T10:04:09.000Z,3185.96,travel,purchase,online,Miami,FL,USA,USD,1,false,27,Female,1,pending,Sunshine Travel,false,false,4,3,10,0.0,3.0,0.0,0,1,0
TXN0004309,2024-07-06T18:29:27.000Z,2226.79,travel,purchase,online,New York,NY,USA,USD,0,false,40,Female,1,pending,SkyTravel,false,false,7,7,18,0.0,3.0,0.0,0,1,0
TXN0004344,2024-07-06T19:09:28.000Z,17734.31,financial,transfer,online,San Francisco,CA,USA,USD,0,true,48,Female,1,declined,CryptoExchange,true,false,7,7,19,3.0,5.0,0.0,1,-1,1
TXN000017,2023-05-16T16:44:19.000Z,129.99,clothing,purchase,online,San Diego,CA,USA,USD,0,false,39,female,1,approved,ElectroZone,false,false,5,3,16,0.0,13.0,0.0,0,1,0
TXN000042,2022-06-21T16:16:44.000Z,330.0,auto_services,payment,chip,Houston,TX,USA,USD,0,false,31,male,1,approved,FarmFresh,false,false,6,3,16,4.0,16.0,1.0,1,-1,1
TXN000191,2022-10-10T14:29:08.000Z,2000.0,jewelry,purchase,manual,Zurich,NA,CHE,CHF,1,true,59,other,0,declined,CryptoExchange,false,true,10,2,14,0.0,18.0,2.0,3,1,0
TXN000205,2023-10-20T09:37:05.000Z,63.46,electronics,refund,chip,Chicago,IL,USA,USD,0,false,29,female,1,approved,QuickMart,false,false,10,6,9,1.0,0.0,1.0,0,-1,1
TXN000213,2023-10-16T08:15:09.000Z,61.68,electronics,refund,chip,Chicago,IL,USA,USD,0,false,30,female,0,approved,QuickMart,false,false,10,2,8,1.0,0.0,1.0,0,1,0
TXN000269,2022-11-10T10:39:19.000Z,370.79,auto_services,payment,swipe,Phoenix,AZ,USA,USD,0,false,38,male,1,approved,GiftWorld,false,false,11,5,10,4.0,16.0,4.0,3,-1,1
TXN000270,2022-07-05T14:23:36.000Z,432.6,travel,purchase,online,Tokyo,NA,JPN,JPY,1,false,48,male,0,approved,ATM Withdrawal,false,false,7,3,14,0.0,3.0,0.0,0,1,0
TXN000356,2023-02-11T05:43:31.000Z,13.75,public_transport,purchase,contactless,Paris,NA,FRA,EUR,1,false,20,male,1,approved,LuxuryAuto,false,false,2,7,5,0.0,12.0,3.0,2,-1,1
TXN000378,2022-05-24T14:11:31.000Z,14.29,coffee_shop,purchase,contactless,Toronto,NA,CAN,CAD,1,false,32,male,0,approved,SkyTravel,false,false,5,3,14,0.0,4.0,3.0,2,1,0
TXN000489,2023-02-16T02:34:40.000Z,212.21,clothing,purchase,online,Tokyo,NA,JPN,JPY,1,false,28,female,0,approved,LuxuryAuto,false,false,2,5,2,0.0,13.0,0.0,0,1,0
TXN000023,2024-06-17T17:00:01.000Z,10.75,books,purchase,online,Boston,MA,USA,USD,0,false,48,Female,1,approved,BookNest,false,false,6,2,17,0.0,1.0,0.0,0,1,0
TXN000078,2024-03-19T13:15:00.000Z,53.25,fuel,purchase,swipe,Cleveland,OH,USA,USD,0,false,22,Male,0,approved,FuelExpress,false,false,3,3,13,0.0,9.0,4.0,2,1,0
TXN000338,2024-02-14T10:22:14.000Z,1499.0,electronics,purchase,chip,San Diego,CA,USA,USD,0,false,43,Male,0,approved,ElectroZone,false,false,2,4,10,0.0,0.0,1.0,0,1,0
TXN0004035,2024-07-09T20:53:12.000Z,229.75,apparel,purchase,swipe,Dallas,TX,USA,USD,0,true,47,Female,0,declined,FashionBay,false,false,7,3,20,0.0,7.0,4.0,2,1,0
TXN0004049,2024-07-15T13:17:24.000Z,61.2,apparel,purchase,contactless,Dallas,TX,USA,USD,0,false,37,Female,0,approved,FashionBay,false,false,7,2,13,0.0,7.0,3.0,2,1,0
TXN0004068,2024-06-28T17:43:35.000Z,41.98,fuel,purchase,swipe,Dallas,TX,USA,USD,0,false,49,Male,0,pending,FuelExpress,false,false,6,6,17,0.0,9.0,4.0,2,1,0
TXN0004350,2024-06-18T19:47:11.000Z,72781.82,automotive,purchase,online,Los Angeles,CA,USA,USD,1,true,47,Male,1,declined,LuxuryAuto,true,true,6,3,19,0.0,8.0,0.0,0,-1,1
TXN000001,2022-01-14T09:37:21.000Z,37.18,grocery,purchase,chip,New York,NY,USA,USD,0,false,31,female,0,approved,Sunshine Travel,false,false,1,6,9,0.0,2.0,1.0,0,1,0
TXN000002,2022-02-10T15:22:45.000Z,12.95,coffee_shop,purchase,contactless,San Francisco,CA,USA,USD,0,false,24,male,0,approved,LuxuryAuto,false,false,2,5,15,0.0,4.0,3.0,2,1,0
TXN000005,2022-05-12T13:02:22.000Z,61.2,fast_food,purchase,contactless,Austin,TX,USA,USD,0,false,22,female,1,approved,BookNest,false,false,5,5,13,0.0,10.0,3.0,2,1,0
TXN000025,2024-01-23T16:18:53.000Z,19.99,fast_food,purchase,chip,Columbus,OH,USA,USD,0,false,31,male,0,approved,GiftWorld,false,false,1,3,16,0.0,10.0,1.0,2,1,0
TXN000051,2024-03-10T09:14:22.000Z,52.75,electronics,purchase,chip,Houston,TX,USA,USD,0,false,32,female,0,pending,FarmFresh,false,false,3,1,9,0.0,0.0,1.0,0,1,0
TXN000064,2022-12-02T07:15:58.000Z,8.99,fast_food,purchase,contactless,Austin,TX,USA,USD,0,false,21,male,0,pending,BookNest,false,false,12,6,7,0.0,10.0,3.0,2,1,0
TXN000190,2022-10-11T12:32:00.000Z,98.8,clothing,purchase,online,Los Angeles,CA,USA,USD,0,false,26,female,0,approved,LuxuryAuto,false,false,10,3,12,0.0,13.0,0.0,0,1,0
TXN000169,2024-05-08T11:09:36.000Z,14.99,coffee_shop,purchase,contactless,Toronto,NA,CAN,CAD,1,false,32,male,1,approved,SkyTravel,false,false,5,4,11,0.0,4.0,3.0,2,1,0
TXN000179,2023-09-29T11:35:41.000Z,14.75,coffee_shop,purchase,contactless,Montreal,NA,CAN,CAD,1,false,32,male,0,approved,SkyTravel,false,false,9,6,11,0.0,4.0,3.0,2,1,0
TXN000192,2023-12-27T12:55:48.000Z,25.6,books,purchase,online,New York,NY,USA,USD,0,false,37,female,0,pending,Sunshine Travel,false,false,12,4,12,0.0,1.0,0.0,0,1,0
TXN000277,2022-09-26T07:16:11.000Z,380.11,electronics,purchase,online,Berlin,NA,DEU,EUR,1,false,42,male,0,approved,Sunshine Travel,false,false,9,2,7,0.0,0.0,0.0,0,1,0
TXN000319,2022-08-01T17:03:39.000Z,33807.81,real_estate,transfer,manual,Toronto,NA,CAN,CAD,1,true,59,unknown,0,declined,Sunshine Travel,false,true,8,2,17,3.0,17.0,2.0,1,-1,1
TXN000334,2022-06-09T08:27:22.000Z,60.67,auto_services,purchase,swipe,Paris,NA,USA,USD,0,false,26,male,1,approved,GiftWorld,false,false,6,5,8,0.0,16.0,4.0,2,-1,1
TXN000369,2024-03-11T21:24:15.000Z,18.21,books,purchase,online,Boston,MA,USA,USD,0,false,23,male,0,approved,GiftWorld,false,false,3,2,21,0.0,1.0,0.0,0,1,0
